id,Area,MajorAxisLength,MinorAxisLength,Eccentricity,ConvexArea,EquivDiameter,Extent,Perimeter,Roundness,AspectRatio
139.0,-0.992557721168237,-1.0592551246406194,-1.1482060278803345,1.099143747878034,-0.9911274680231336,-1.1314986904831996,-1.8291743215599292,-1.1005366364720721,-1.1288999360288898,1.185613154102448
140.0,-0.9868166307518192,-1.0771070398644664,-1.108211840204356,0.9039630232989303,-0.986483970458869,-1.1103209639202247,-0.5968689041714959,-1.0978356266433555,-0.7412610134918779,0.6363902202806383
141.0,-0.9923597525331881,-0.9553454901066707,-1.1944051718739648,1.3576210389298917,-0.9913209470883113,-1.1307513036751655,-2.2816789515282885,-1.031045266111894,-2.1257941756561642,2.6749701591458415
142.0,-1.0024561529206815,-1.076262521398078,-1.1969816926833294,1.232887490063659,-1.0027362119337948,-1.1706615914873546,-2.2220980454229284,-1.1355882662774666,-1.316739182801755,1.7756311235488402
143.0,-0.9939435016135792,-1.0812178205522216,-1.1448587712971101,1.0429348902126574,-0.9930622586749105,-1.1367667625718998,-1.3102650891552408,-1.1085346823601572,-1.0942642096974475,0.9997434269719745
144.0,-0.9846389757662815,-0.9988749279741035,-1.1387119125711105,1.1684382468693497,-0.9837752635463815,-1.1025406478972843,0.523997685320568,-1.0606948762598556,-1.2342721746796532,1.45958949163932
145.0,-0.9957252193290193,-1.0499966706113617,-1.170584151673006,1.189180001458017,-0.9951905283918651,-1.1436363431883025,0.08695276271259246,-1.1094000244370414,-1.2199742726903933,1.5537891322604673
146.0,-0.9939435016135792,-1.0416129854718248,-1.1646543559138944,1.1833850541482323,-0.9917079052186667,-1.1367667625718998,-0.8253069447398633,-1.0835702190209535,-1.5122119723686098,1.5268188843133004
147.0,-0.994339438883677,-1.0609918787646317,-1.1617115700954317,1.1425186631634037,-0.9944166121311543,-1.138283819937896,-0.8875013673252258,-1.110011913687652,-1.099008361793228,1.3503484480046468
148.0,-0.9965170938692148,-1.056586567487837,-1.1720664784185646,1.1837218189156227,-0.9967383609132865,-1.1467255439214075,-2.07959494187432,-1.1112356921888735,-1.2508799681782412,1.528371990562317
149.0,-0.9945374075187259,-0.9968451609756427,-1.189658045477334,1.3088561273465402,-0.9959644446525758,-1.1390443659954888,-2.4033581063462033,-1.0803623035396905,-1.6036234862851044,2.2623733143559033
150.0,-0.9834511639559881,-0.964867123800858,-1.145367399044961,1.232210463599946,-0.9833883054160261,-1.0983512950083254,-2.267173490723818,-1.0423562110793063,-1.4388886455351386,1.7719220394383872
151.0,-0.9949333447888237,-0.9962673883615326,-1.191889894003781,1.314889282589453,-0.9932557377400881,-1.1405695288526452,-2.3424467043402184,-1.0553978402004869,-1.980547584489747,2.3082782448593027
152.0,-0.9931516270733837,-1.0575926747494742,-1.1535738211045645,1.1208016324871994,-0.9909339889579559,-1.1337485892407393,0.33505686724987094,-1.1022673206258402,-1.1440656250036658,1.2652586505000045
153.0,-0.9919638152630904,-0.9904051005597277,-1.1796545350916452,1.2908071401818908,-0.9895796355017121,-1.1292603595584612,-0.11153052091723012,-1.0606948762598556,-1.7154569754812656,2.132298405167259
154.0,-0.9903800661826992,-1.0752094933633054,-1.1280186825898841,0.9903948849895685,-0.988999198306179,-1.12334670183555,0.6022459029054021,-1.1022673206258402,-0.9304266085202918,0.8485409367484507
155.0,-1.0026541215557303,-1.055270070391511,-1.2095814440604413,1.2969275995376643,-1.0025427328686172,-1.1714844160394782,-1.9281914347734501,-1.1034910991270617,-1.8585296777101965,2.1752421740255343
156.0,-0.996121156599117,-0.9900222783733185,-1.202153965606764,1.3450117465456557,-0.9955774865222204,-1.1451781145879858,-2.2382858449857364,-1.0640077753391828,-1.9446811366411558,2.558417034724494
157.0,-1.0042378706361215,-1.0218760510255898,-1.2302102787531217,1.3811478455325774,-1.0029296909989724,-1.1781297089751914,-0.5854029685012401,-1.0936573854871443,-2.11759057280364,2.9150779193233602
158.0,-0.9822633521456948,-0.9753189969557275,-1.1395195100228401,1.2034310400674606,-0.9808730775687161,-1.0941990729980964,-2.053789280105513,-1.0331343866899994,-1.500150475120691,1.622409716834189
159.0,-0.9921617838981392,-1.0173829954884868,-1.1676150911788756,1.2265879626391365,-0.9911274680231336,-1.1300051955471149,-2.164264037705163,-1.0818395348671854,-1.4122168036863878,1.7414759531136987
160.0,-0.9876085052920148,-1.0487628282426635,-1.1265176572018114,1.0419745772006042,-0.9860970123285138,-1.1131832505800738,-0.3367327081126069,-1.0835702190209535,-1.0584977841665775,0.9968000859121074
161.0,-0.9832531953209392,-0.9804703463439863,-1.143373918771571,1.2072841136022223,-0.9814535147642492,-1.097656706204889,-1.9360499358221417,-1.0381779699230949,-1.4874710443756123,1.6415489720200211
162.0,-0.9955272506939704,-1.005884580755606,-1.193486154585033,1.3090237948642454,-0.9957709655873981,-1.1428675599161942,-2.4263858583987754,-1.0803623035396905,-1.6736466518789928,2.263631884158382
163.0,-1.0004764665701926,-1.0694784563013022,-1.190350317914898,1.222030180085424,-1.0004144631516627,-1.1625254325402228,-0.8138880615833961,-1.1200990801538429,-1.4198245246294563,1.7172524871065615
164.0,-0.9965170938692148,-1.0860818830415897,-1.1538278765768437,1.0669572534220273,-0.9965448818481089,-1.1467255439214075,1.222342579124728,-1.1280971260419281,-0.9401470727981257,1.0757903920815375
165.0,-0.9868166307518192,-0.9760486511031764,-1.1587596272425058,1.253736786991435,-0.9862904913936914,-1.1103209639202247,1.1202654618293904,-1.042863116731853,-1.6386499872454396,1.894638943927104
166.0,-0.999684592029997,-1.087402335944495,-1.1755834142610406,1.144022081405138,-0.9992535887605964,-1.1593164476584994,-1.0551610838953132,-1.127231783965044,-1.227429908276287,1.356447330786206
167.0,-0.9876085052920148,-1.0359713923057021,-1.1359957973292727,1.0996254461046786,-0.9866774495240468,-1.1131832505800738,0.2550668025213966,-1.0886138022540488,-0.9699890071820156,1.1873317525695497
168.0,-0.9895881916425037,-1.0688242992710957,-1.1324056200330062,1.0218489844441714,-0.9893861564365344,-1.120419247718196,-0.5237650330714783,-1.0993128579708504,-0.9241418181545987,0.9367207675361504
169.0,-0.999684592029997,-1.0658501857977933,-1.1841038995888737,1.2077914641511756,-1.0000275050213072,-1.1593164476584994,-2.16653718086565,-1.1198456273275696,-1.358582187789093,1.6440883801930593
170.0,-1.0008724038402903,-1.0495277851254623,-1.2006898166042186,1.279120961026562,-1.0009949003471956,-1.1641395138464843,-2.310114585739885,-1.1076693402832731,-1.6556600557836003,2.0533923008623254
171.0,-0.9893902230074548,-1.042633473255,-1.1419644151258304,1.1079089688936345,-0.988418761110646,-1.1196903787627546,-1.0255864571808158,-1.0770494044603633,-1.293623892493061,1.2172539393023707
172.0,-0.9949333447888237,-1.0365453046876743,-1.1728886040086688,1.2158670942581193,-0.9936426958704435,-1.1405695288526452,0.8919350678792932,-1.0987009687202396,-1.3415583222235126,1.6851270777619876
173.0,-0.996121156599117,-0.9956942847451016,-1.1945999257694853,1.3219976936119153,-0.9940296540007989,-1.1451781145879858,-2.0352915776370537,-1.0583523028554767,-2.019107012990859,2.3640516500400226
174.0,-0.9937455329785304,-1.0470805178015863,-1.1617388522504604,1.1656361614794668,-0.9930622586749105,-1.1360102370565226,-1.6011961443837166,-1.094881163988366,-1.3156729444502389,1.447344818223293
175.0,-0.9874105366569659,-0.9385684796786637,-1.1820685868881007,1.3452710023681866,-0.9866774495240468,-1.112465988574746,-1.1773075523404082,-1.0247779043775769,-1.9136358175038144,2.560736975506745
176.0,-0.9864206934817215,-1.0130125688530427,-1.1431424137790258,1.1605917454581336,-0.9866774495240468,-1.1088965291897217,-1.9896108715411076,-1.0732295997284893,-1.1503292027592986,1.4255756872983443
177.0,-1.001466309745437,-1.0948665994594324,-1.183426678042837,1.1583702120085235,-1.001962295673084,-1.1665728392767865,-2.0120340404606494,-1.1406318495105618,-1.134347614782831,1.416098528708502
178.0,-0.9824613207807437,-0.9872927601655714,-1.1385085978992315,1.1844185609597142,-0.9820339519597823,-1.0948885731648585,-0.12625318206559605,-1.0434750059824636,-1.3613635500171177,1.531590781144345
179.0,-0.996121156599117,-1.0462099717238824,-1.174662685149823,1.2074423034360577,-0.9961579237177535,-1.1451781145879858,-2.136133891094141,-1.0975821738170823,-1.4500321807171992,1.642340264506378
180.0,-0.994339438883677,-1.0334097992858697,-1.169135622560318,1.2090973102096805,-0.9924818214793775,-1.138283819937896,-0.6729811933589712,-1.087136570926554,-1.4849584473774253,1.650645287374863
181.0,-1.0016642783804859,-1.0541392184518588,-1.204998911341635,1.2855826349597201,-1.0009949003471956,-1.1673872416390647,-0.19838336960820496,-1.1058336725314408,-1.7462760755915179,2.096534420207102
182.0,-0.9862227248466726,-1.013090164146822,-1.1407109647095428,1.1530114960577535,-0.985323096067803,-1.1081859707228612,-1.6011961443837166,-1.0654850066666777,-1.2629337001759646,1.393508426580364
183.0,-0.9973089684094104,-1.0444682504653484,-1.184184780576065,1.2383565531626042,-0.997705756239175,-1.1498376285612106,-2.1039973296627617,-1.1112356921888735,-1.31417215156545,1.8059402000191702
184.0,-0.9838471012260859,-0.9569640891815873,-1.1566628126580216,1.2697862902336414,-0.98222743102496,-1.0997435711645949,-1.8576099557715262,-1.0188689790675975,-1.785065882374219,1.9930962598593636
185.0,-0.9903800661826992,-1.0341205811124263,-1.1491328294917507,1.1460617956962311,-0.988999198306179,-1.12334670183555,-1.8809073087571524,-1.0761840623834793,-1.376506386037717,1.3647667635066723
186.0,-0.9931516270733837,-1.0700309086109563,-1.1486510507286922,1.0801039649981663,-0.9919013842838443,-1.1337485892407393,-1.0533223432350234,-1.094052939218534,-1.2851304731643578,1.1194897771926007
187.0,-0.9941414702486281,-1.0370835482771206,-1.1693003090274239,1.2043479736714264,-0.9940296540007989,-1.1375246211749872,-2.1700605527644035,-1.0940158219114817,-1.3595921986001753,1.6269410885980136
188.0,-1.0016642783804859,-1.0784835527889283,-1.1909645682483352,1.2105649441282773,-1.0011883794123733,-1.1673872416390647,-1.9551348669403938,-1.1299327937937604,-1.3489441049177242,1.6580506225816047
189.0,-0.9842430384961837,-1.0278609630416715,-1.1237145256943197,1.0726747629672155,-0.982807868220493,-1.1011400096092794,-0.924548586554775,-1.0684394693216674,-1.0815711147926295,1.0946064301146579
190.0,-0.9856288189415259,-0.9905637400153788,-1.149788918620374,1.2117985541749772,-0.9835817844812038,-1.1060608695455059,-0.6817882627306064,-1.0455641265605693,-1.5268338526534477,1.6643048803107314
191.0,-0.9846389757662815,-0.9618408459035056,-1.1509130112776476,1.2500289226160621,-0.9841622216767368,-1.1025406478972843,1.3361978253387583,-1.042863116731853,-1.5045780201842553,1.8727709010061016
192.0,-0.9874105366569659,-1.056317397060289,-1.1236398848904654,1.0155273473787274,-0.9870644076544022,-1.112465988574746,0.8885198696791852,-1.0987009687202396,-0.7698739183645543,0.9184583706583629
193.0,-0.9755324185540325,-0.9958746088539597,-1.0978127156218345,1.0445706522056852,-0.9750687056133855,-1.0713265869148825,-0.30476544848953374,-1.0333878395162728,-1.0958454248884817,1.0047735822339332
194.0,-0.988994285737357,-1.0260902655074098,-1.1431532144143435,1.1400019965987045,-0.9880318029802906,-1.1182361934383431,-1.844203704815553,-1.0726177104778785,-1.337243122618325,1.3402014577518675
195.0,-0.9759283558241303,-0.9431736428216145,-1.1271379558867103,1.2111506852812295,-0.9739078312223194,-1.0726427236316116,-0.8312088394050031,-1.0075580341001853,-1.4953018849796766,1.6610168595002022
196.0,-0.9981008429496059,-1.0753219369240983,-1.1717367569521073,1.1519024575438925,-0.9971253190436419,-1.1529731133221353,-0.6060387277241114,-1.1165327282482422,-1.2861081544019566,1.3888802222528682
197.0,-0.9975069370444593,-1.0444626333406106,-1.1844255936367474,1.2390690753462879,-0.9992535887605964,-1.1506192854004622,-2.2604937648324297,-1.1061921089557782,-1.415232973237973,1.8099350385134945
198.0,-0.9927556898032859,-1.018665327286663,-1.1706754228363563,1.233585143368799,-0.9917079052186667,-1.1322473625680425,-1.6658474899900446,-1.070528589899773,-1.6265537216396602,1.7794630106031133
199.0,-0.9897861602775526,-0.9461255683329965,-1.1888806819598832,1.3534519345440739,-0.9888057192410014,-1.1211493086121755,-2.153472045834384,-1.0274789142062934,-2.017982280399249,2.6355727516345686
200.0,-0.9794917912550103,-0.9478449999049222,-1.1395105200733173,1.2372761338887972,-0.9771969753303401,-1.0846495807776995,-0.2721102436749893,-1.0105124967551748,-1.6508267572959987,1.799903164953239
201.0,2.2349249360338055,1.970691190818181,1.4040111414455017,0.4094290023093497,2.244035980812982,1.720681552241622,1.1120922065574932,1.8298137856773058,-0.17406817901792335,-0.10471079574565738
202.0,1.550745333304844,1.3109249979088256,1.3198735216052624,-0.12669743384819976,1.5477048252384842,1.3583731124696052,-0.2254843878279485,1.3462236722129846,0.2164459581660232,-0.517903346523859
203.0,1.7382216306961424,1.3930305859776064,1.4857953878174524,-0.24619109572477188,1.7527926343268332,1.461965360178305,-0.35842281363166467,1.4699706796359897,0.14416658997303583,-0.5844570537732615
204.0,1.0188036109284784,0.9591490992178969,1.0397332678201856,-0.2053157693328989,1.0019003823722272,1.0421451389948486,0.0019031367896427522,0.981293497308428,0.4243623227657156,-0.5624414342122651
205.0,0.7479825181815978,1.0251039759156926,0.6512073975156522,0.4146164269420824,0.7352862305573736,0.8654043501857089,0.732852626321975,0.9282616387468218,-0.1366634116539722,-0.09939821655713864
206.0,1.631912473674889,1.3567579412313322,1.363552830531181,-0.12751424735674885,1.6454117531532166,1.403666465976987,0.6069846112722972,1.392944683410128,0.21231303514049224,-0.5183817506403007
207.0,1.8948148210198137,1.6271795031113196,1.358478474568,0.17326009111433519,1.8640430968040036,1.5458514131561185,1.2265139997834318,1.5215868048380203,0.26657691631006764,-0.3152908826797707
208.0,1.0920520058965675,1.0934466604435746,1.0247291234084934,0.0031771427837314786,1.0891594407673644,1.0879270095872233,-0.16443941442016824,1.1024444785007819,0.0946341214690291,-0.43720985445362676
209.0,1.3838577739586302,1.1949241507248909,1.2663728527858402,-0.2060851394707642,1.3884715545972472,1.2629688032240012,-0.31216551549517324,1.2434113562011795,0.24344677097501402,-0.5628627667358668
210.0,1.5368875288514217,1.3153456102537586,1.2984235392207468,-0.09223650073782091,1.524293858351984,1.3505698250325677,-0.2906251710891261,1.3176928569681798,0.2982193972638094,-0.4974036397956359
211.0,1.6538869921653154,1.4517019022360211,1.2938010933848885,0.07118457633499169,1.65934224584601,1.4158105034787853,0.5078588895618112,1.4380834796817135,0.08851104915898762,-0.3909032857332885
212.0,1.1470872864401587,1.181867494798316,0.9988794921409757,0.14301352795932937,1.1673249830991503,1.1218124238100615,0.24398491524698365,1.1922151653914057,-0.12598561718541426,-0.33851991620900357
213.0,1.66734885934864,1.3687464682251842,1.390588977522941,-0.1485675271149105,1.6802379848852003,1.4232257311721699,-0.021063422579524125,1.430592339446175,0.14450383457202895,-0.5305960107079014
214.0,1.3991013588573948,1.2023712353853686,1.2675351038325906,-0.19745047272207375,1.426973888567607,1.27181614150227,1.2074345977661027,1.2549322683647197,0.23282234202475188,-0.5581185096634868
215.0,1.4784867815119993,1.2610661108295835,1.2865964506527512,-0.14547859286339523,1.4867589197075126,1.3174525969750441,0.46410036304174596,1.2970116183832516,0.24815091723923563,-0.5288178592967152
216.0,1.5335220620555907,1.3457435812841412,1.26369284275045,-0.009966878039373175,1.5153938213538105,1.3486715889811718,-0.3092454501773578,1.3420454310567729,0.19457479102391198,-0.4458194840890963
217.0,1.3721776244907458,1.2482246010979992,1.187418425708793,-0.02658911532179825,1.3743475828392762,1.2561709114667527,-0.026673829016185785,1.2850887841652285,0.05073868744914449,-0.45655739395797734
218.0,1.3569340395919813,1.0752700723793192,1.3545727072199056,-0.5292438777813467,1.3933085312266895,1.2472743865301952,0.08796512251899068,1.2369955252386533,0.20536311134327703,-0.7188881138806646
219.0,1.6233998223677866,1.41939384476271,1.2972033456182963,0.031778009856257276,1.6316747395256008,1.3989486562433513,-0.350041194173185,1.4379784960836492,0.025448191576673974,-0.4181026540827691
220.0,1.7152572690304713,1.3132556581405666,1.4851971433187992,-0.35625373849759484,1.6993924123377915,1.4494673444561241,0.08600321173842052,1.3863188852514736,0.41735858482974486,-0.6402346543269879
221.0,1.5608417336923373,1.3506947195946954,1.307780819923304,-0.061263515234696586,1.575178852493716,1.3640452824713967,0.8629302019271667,1.3769485916339577,0.12020939522168013,-0.47843475492961174
222.0,1.2413203567234299,1.087049825217577,1.2001447938580838,-0.2627252089371653,1.241233985997027,1.1788612031205197,-0.13865121250632614,1.1561932099110628,0.2545835977266444,-0.5931540378680309
223.0,1.9842966440619119,1.4541793769544242,1.6193842607818847,-0.3479040054233805,1.9776153080633063,1.592786530509087,0.020857512459953046,1.5012025047095103,0.5218265359662781,-0.63617143617557
224.0,1.5588620473418484,1.3613963181231121,1.284390495820265,-0.018237269830951794,1.544802639260819,1.3629339577933133,-0.26165705050587185,1.3399563104786671,0.2590334604156215,-0.45118284783600593
225.0,1.5535168941955284,1.4131016842379365,1.2101363868380104,0.13076197221206068,1.5389982673054883,1.359931273375062,1.5619452962803704,1.3330335738635941,0.27448439049248907,-0.3477250059500182
226.0,1.7275313244035024,1.4125605951497664,1.407102291934082,-0.11586977712291513,1.7162250910082502,1.4561537464853358,1.2503719407948861,1.4013011657225507,0.3842480189903363,-0.5115292222980478
227.0,1.3319899915758213,1.2011691619413063,1.177360110258432,-0.07176785737950776,1.3265582537403873,1.2326554535047445,0.8629079570174548,1.199347869202607,0.2996738580737522,-0.48492722751365497
228.0,1.4412686781228081,1.3594647297126017,1.1612709008367166,0.13327416915722595,1.4188477678301443,1.296147531165137,0.3618281918973844,1.3121423680825375,0.10391163224314524,-0.3458468626630548
229.0,1.1920261665962566,1.2722988036427028,0.9622728017842614,0.2824034650486132,1.1715815225330595,1.1491679290149734,1.552672179249907,1.1510011574497583,0.15135902402595203,-0.22495956037568704
230.0,1.4088018219747904,1.2518312984823605,1.219550539909429,-0.06537477884930464,1.3975650706605987,1.277431937169857,1.315971626721269,1.2457104439754134,0.29327545698733287,-0.48098316484375786
231.0,1.4733395970007284,1.2104324183964437,1.3114086033255998,-0.24988136451526072,1.4662501387986777,1.3145155383529175,1.3267474971801414,1.2463223332260243,0.44377514896540265,-0.5864083427710671
232.0,1.688927440568969,1.283626738872165,1.4806353544699358,-0.3932128720864598,1.6635987852799192,1.4350736931004293,-0.021566663134987556,1.3441345516348782,0.530818992230901,-0.6579084061421703
233.0,2.411710927132464,1.8063007016776575,1.708544287247981,-0.03882832835554977,2.425712823014831,1.8079811254604128,-0.37662637057914644,1.7948056415020563,0.23178235813204617,-0.46435902003195306
234.0,1.568958447729342,1.4066971389152567,1.2679165366502032,0.05387333165486153,1.5885289079909763,1.3685973148824642,1.2768715202099945,1.3968694717400665,0.06262719700477129,-0.40297989396283285
235.0,1.2007367865384078,1.0131670945544937,1.2279186132488518,-0.42396759287474395,1.2141469168721506,1.1544385011876395,-0.053953798028082645,1.1196643487781734,0.3057776999098264,-0.6722396830821344
236.0,1.7324805402797245,1.3332876988091338,1.473820009174241,-0.31116516321583176,1.731896895287643,1.458845696058059,0.6849979793735452,1.4208636094043214,0.3182437444338923,-0.6179742105015527
237.0,1.121351363883803,1.1323345003716616,1.0012253110610492,0.08297467191597245,1.128435690998435,1.1060201998576698,-0.3057787430538061,1.1410624602117765,0.012009524921432058,-0.38256038252229607
238.0,1.4080099474345948,1.1681832553078841,1.301705831412768,-0.2966501465711322,1.3915672196400903,1.2769739205609552,-0.0923639430348363,1.2179399872094292,0.4068057986108188,-0.6106377634508805
239.0,1.7821706676769957,1.2620938152924313,1.6316148300589512,-0.6631855535855228,1.7750427268222673,1.4857413083821576,0.30208828962197287,1.4410379423367032,0.3440425908131307,-0.773383312386251
240.0,1.8532414076595471,1.3783621358744986,1.5662293159654086,-0.37958323864020266,1.849532166915677,1.523802781781904,0.6226974995048321,1.4710459889090026,0.3744507254295965,-0.6514491479393969
241.0,2.144651238451512,1.6775871159575906,1.5857571069509109,-0.03333311523713585,2.1387833693563203,1.675196504607861,-0.2643546697458527,1.679668569217746,0.16688977298362465,-0.4608670863914946
242.0,2.2008743308053966,1.6965523644296228,1.5848230530188572,-0.012159687737518809,2.1757378708052584,1.703599217107635,0.46151722398309847,1.6996944329219184,0.19707684541788786,-0.4472455516445663
243.0,1.5909329662197684,1.282560551423352,1.382237313889746,-0.2511415384543234,1.575759289689249,1.3808858332252179,0.763635087707584,1.3469405450616587,0.30253294947354586,-0.5870733308063236
244.0,1.826515641927947,1.4287491186748935,1.5010896779922893,-0.22009354116217947,1.8309581766586192,1.5095452167956767,0.9814257018741288,1.4645251743484125,0.3449643623781689,-0.5704870794383976
245.0,2.3335133162881525,1.655923536822433,1.7553590528639962,-0.2650267938352533,2.3032405747573548,1.7696477104916477,-0.049186874171610495,1.6683576242503335,0.5460670579111798,-0.5943554111172665
246.0,1.5402529956472528,1.3758749820414922,1.262145153493278,0.026672473323855445,1.548478741499195,1.3524668267890587,1.2183584929381566,1.3573861479521874,0.1500640155541907,-0.4215516630985383
247.0,1.7588103687412269,1.3948929264083654,1.4387427442386556,-0.17987483772442753,1.742344764807238,1.4731267941022648,0.7033337513220971,1.4514835452272314,0.255668678569424,-0.5483544571331372
248.0,2.0951590796892896,1.6294996766280012,1.556517484054959,-0.05093384832067241,2.091187519322609,1.649986581983487,0.05946711500326919,1.6791616635651991,0.0802347186784389,-0.47198971531873
249.0,1.8657134316676272,1.5631085654571046,1.416681884619931,0.043241714209463454,1.871782259411111,1.5304338517765048,-0.11502519513928242,1.6081930618775258,-0.09678346718893545,-0.4102966979011545
250.0,1.550745333304844,1.4026933272544968,1.220644374278572,0.10720334718092989,1.5285503977858932,1.3583731124696052,0.7771241401521235,1.3513722390441436,0.19639524869026076,-0.36510701443798205
251.0,1.9060990332176004,1.3819304716508636,1.6148706760949911,-0.4450330069410542,1.9079628445993388,1.551809144237612,0.20742451785622262,1.5072164136175545,0.3428207514822522,-0.6818660578358656
252.0,1.7706884868441601,1.4144572306282057,1.4589240128291843,-0.18193034668095692,1.7907145311016601,1.4795474813026028,0.9860897074809127,1.4743588879883294,0.19394672048804082,-0.549503893521507
253.0,2.0397278618756007,1.5055870530999749,1.6317750705990892,-0.2954784802533682,2.0356590276166124,1.6215148316579404,-0.00582936395460287,1.5933157650045136,0.2818241656177165,-0.610041845171455
254.0,1.7429728779373157,1.4768803161437867,1.3547661474017185,0.024633433277171903,1.7297686255706883,1.464544723256667,1.152336101615598,1.4627944901946435,0.1805428120123228,-0.4229244331952097
255.0,2.0866464283821875,1.7794941302775205,1.4234399071169979,0.2416090934765828,2.074548319717328,1.645630535203879,1.4847666737362295,1.697710295941877,0.0021961807618755985,-0.25998591250049535
256.0,1.9662814982724628,1.4943137807957254,1.589095181041705,-0.253070060320059,2.008958916622092,1.5833934246011723,1.2818620913493337,1.5795137774045132,0.19287911012441739,-0.5880896770620075
257.0,1.7059527431831734,1.4434274553720383,1.3502160732890665,-0.0070209823376965646,1.7146772584868288,1.444388726838965,0.04651764730887651,1.468598431906559,0.08342075575751288,-0.44389905623435805
258.0,1.6103338924545596,1.3746042999019672,1.3253830884748248,-0.05546907261537182,1.6119398748774767,1.391692731461846,0.5358608031374299,1.4072100910325303,0.11207561058209846,-0.4748268506668513
259.0,2.19671698946937,1.5710833727237548,1.720088585848688,-0.32738834813935724,2.1987618795614035,1.7015074673555712,-0.06295051308455983,1.688636940780779,0.2283094001266036,-0.6260746568694521
260.0,2.0581389449351475,1.5695243070418623,1.595345726193002,-0.16747574207175212,2.0629395758066664,1.6309996359649825,0.06572699013879756,1.6170564498424955,0.23045063900563484,-0.5413781377762212
261.0,2.01141834706361,1.6496869731516328,1.4828104471801968,0.056317568738958275,2.020761139597931,1.6068753688625268,0.5170564277063203,1.653078405322838,0.018645140249405303,-0.401287068924483
262.0,1.4099896337850837,1.3740175100276582,1.107250558371676,0.21255389312857423,1.4281347629586734,1.2781188238265613,1.0840563608358271,1.3309444532854886,-0.03814940362114671,-0.2839921603338967
263.0,1.8771956125004627,1.566868764986904,1.4256926145958442,0.03660728869022277,1.8876475427556816,1.5365261197508404,-0.16901039454070374,1.569216643742194,0.0597848283913064,-0.4148247301472128
264.0,2.0587328508402942,1.5572063094857114,1.6338284103310168,-0.23185554915937934,2.095444058756518,1.6313051290624652,0.6613443026660777,1.642991238856647,0.13967626240608194,-0.5768205342921487
265.0,1.6578463648662933,1.4425681934910202,1.3005082633788503,0.05320175846168425,1.6697901153656052,1.4179933650774283,-0.29750896457175907,1.4501547831279458,0.05225712444441216,-0.40344430843527546
266.0,2.06486987852681,1.609184645478606,1.5723494419622723,-0.09266739200441934,2.0884788124101212,1.6344601840330124,0.8950953501484995,1.6584804249802707,0.09695033694159261,-0.49766383977382755
267.0,2.005083350742045,1.4247174471262345,1.6836130132496556,-0.4818438496062545,2.0068306469051373,1.6035901493191422,0.2706452247257697,1.543745274750443,0.3993939571331487,-0.6983302292982573
268.0,1.2017266297136522,1.1189323093040249,1.1363706186917415,-0.12221468547246107,1.2004099032445348,1.1550367840764468,0.4773263537677514,1.172040832459024,0.08960881260117905,-0.5152717314407657
269.0,1.817607053350747,1.4140848408991555,1.499163628265971,-0.23661913595482395,1.797486298382879,1.5047779886656023,0.6219768253486102,1.4811331553751934,0.26371459806175335,-0.579368093385618
270.0,2.0276517751376186,1.5171358731008755,1.6322718852997622,-0.2809989883804188,2.0337242369648356,1.6152782629553857,1.1219398036854793,1.5732464156701955,0.3326059493097328,-0.6026310835716674
271.0,1.1668841499450475,1.0759708535121004,1.1165526319930248,-0.15252494095993702,1.1659706296429064,1.1338974523924177,-0.3524300639573692,1.1006088107489491,0.29934967111231714,-0.5328671892551081
272.0,1.497095833206595,1.3901844078873846,1.197578500641011,0.12180708719882512,1.4923698125976657,1.3280463323038134,0.9074999865304268,1.358251490029071,0.052013353090383865,-0.35438089353611435
273.0,1.8465104740678848,1.6382639265849777,1.3137653747851596,0.2318536490716515,1.8232190140515117,1.5202181912906074,-0.06782502944537973,1.5674859595884256,0.007150482559928151,-0.26813079395093914
274.0,1.7465363133681957,1.4044980313949078,1.4360473427334153,-0.16406173186151604,1.7539535087178995,1.4664778061881192,1.1910777013241953,1.4277428603892492,0.3211251424549773,-0.5394442636396602
275.0,1.2751729933167901,1.3062955130578846,1.0389295052891603,0.22541638973920644,1.2950211661164241,1.1990683496309615,-0.23229800670802864,1.2951759506314193,-0.21040649923865337,-0.27345807988306897
276.0,1.822754237862018,1.6242375498181716,1.298466545207067,0.2355564704787788,1.8011624006212552,1.5075332888067303,0.15529350610191167,1.5422680434229488,0.05025951516765942,-0.26504949971518904
277.0,1.7780133263409692,1.4630530985214154,1.4204004225180316,-0.07249710124444286,1.7841362428856187,1.4835001682763458,-0.1939348281578819,1.4848479765090032,0.16983462253999254,-0.48537567521110975
278.0,1.2444878548842122,1.403792935749682,0.9084817232590947,0.4585906044885353,1.2251752235872788,1.180758232374407,1.2869236017922707,1.2412787499929294,-0.07946508320254461,-0.052939585149394584
279.0,1.4723497538254837,1.2987096067910802,1.2312146779542128,-0.023487130331890146,1.4600588087129918,1.3139503760926072,-0.18844030889488386,1.27759764392969,0.31221741976377854,-0.45456606841590014
280.0,2.116143755004472,1.711373598196766,1.4946394074004439,0.1042352882202199,2.078804859151237,1.6606996344595213,-0.35860697531737223,1.6047751792001343,0.38321968400743334,-0.36726780700064077
281.0,2.079915494790525,1.5908831801289514,1.6045977338216435,-0.15364900477466975,2.10531149108058,1.6421820330098182,0.5394974938495901,1.6682091550221245,0.09052420126181557,-0.533510883774237
